job_id,job_name,experience_required,education
7659,Data Architect,9,Bachelor
7660,Research Scientist,6,PhD
7661,Data Analyst,8,PhD
7662,Data Analyst,1,Bachelor
7663,Data Engineer,5,Master
7664,Data Engineer,9,PhD
7665,Business Intelligence Analyst,9,PhD
7666,Big Data Engineer,9,Bachelor
7667,Business Intelligence Analyst,6,PhD
7668,Machine Learning Engineer,4,PhD
7669,Big Data Engineer,9,Bachelor
7670,Data Engineer,10,PhD
7671,Data Architect,8,PhD
7672,Machine Learning Engineer,8,Master
7673,Statistician,6,Bachelor
7674,Big Data Engineer,8,PhD
7675,Data Scientist,7,PhD
7676,Statistician,6,Bachelor
7677,Research Scientist,3,Bachelor
7678,Statistician,9,Bachelor
7679,Data Architect,4,Master
7680,Research Scientist,6,Bachelor
7681,Data Engineer,9,Bachelor
7682,Data Analyst,5,Master
7683,Research Scientist,6,Master
7684,Business Intelligence Analyst,4,Master
7685,Big Data Engineer,6,Master
7686,Research Scientist,10,Bachelor
7687,Data Architect,7,Bachelor
7688,Statistician,4,Bachelor
7689,Big Data Engineer,7,Bachelor
7690,Data Scientist,4,PhD
7691,Business Intelligence Analyst,10,Master
7692,Data Engineer,10,Bachelor
7693,Data Analyst,9,Bachelor
7694,Data Engineer,2,Master
7695,Data Architect,9,Bachelor
7696,Machine Learning Engineer,10,Bachelor
7697,Machine Learning Engineer,10,Bachelor
7698,Statistician,10,Bachelor
7699,Data Scientist,3,PhD
7700,Statistician,1,PhD
7701,Data Scientist,1,Bachelor
7702,Machine Learning Engineer,9,PhD
7703,Big Data Engineer,5,PhD
7704,Research Scientist,3,Bachelor
7705,Data Architect,5,Bachelor
7706,Research Scientist,5,Bachelor
7707,Business Intelligence Analyst,6,PhD
7708,Data Scientist,7,Master
7709,Data Architect,6,Bachelor
7710,Data Analyst,5,Bachelor
7711,Research Scientist,1,Bachelor
7712,Data Architect,10,Bachelor
7713,Data Scientist,3,Bachelor
7714,Big Data Engineer,9,Master
7715,Data Engineer,4,Master
7716,Business Intelligence Analyst,2,Bachelor
7717,Data Engineer,1,PhD
7718,Big Data Engineer,3,Master
7719,Data Engineer,8,Master
7720,Business Intelligence Analyst,9,Master
7721,Data Engineer,7,Master
7722,Data Architect,1,Bachelor
7723,Business Intelligence Analyst,4,PhD
7724,Statistician,8,Master
7725,Quantitative Analyst,5,PhD
7726,Machine Learning Engineer,3,Bachelor
7727,Big Data Engineer,2,PhD
7728,Big Data Engineer,2,Bachelor
7729,Big Data Engineer,10,Master
7730,Big Data Engineer,8,Bachelor
7731,Business Intelligence Analyst,8,PhD
7732,Research Scientist,3,PhD
7733,Quantitative Analyst,6,Master
7734,Data Engineer,4,Master
7735,Big Data Engineer,7,Bachelor
7736,Data Analyst,2,PhD
7737,Data Engineer,5,Bachelor
7738,Research Scientist,2,Master
7739,Machine Learning Engineer,3,Master
7740,Quantitative Analyst,9,PhD
7741,Data Architect,9,PhD
7742,Data Analyst,10,PhD
7743,Machine Learning Engineer,2,Bachelor
7744,Data Engineer,1,Bachelor
7745,Quantitative Analyst,5,PhD
7746,Data Architect,1,Master
7747,Statistician,2,Bachelor
7748,Data Analyst,8,Bachelor
7749,Quantitative Analyst,6,PhD
7750,Research Scientist,1,Master
7751,Research Scientist,8,PhD
7752,Data Analyst,3,PhD
7753,Big Data Engineer,4,Master
7754,Statistician,8,PhD
7755,Business Intelligence Analyst,2,Bachelor
7756,Research Scientist,1,Master
7757,Business Intelligence Analyst,2,Master
7758,Data Analyst,3,Bachelor
7759,Research Scientist,5,Bachelor
7760,Machine Learning Engineer,5,Master
7761,Research Scientist,2,Bachelor
7762,Data Scientist,7,PhD
7763,Statistician,7,Master
7764,Big Data Engineer,3,Master
7765,Quantitative Analyst,5,PhD
7766,Quantitative Analyst,7,Master
7767,Big Data Engineer,9,Master
7768,Business Intelligence Analyst,2,Bachelor
7769,Machine Learning Engineer,9,Master
7770,Machine Learning Engineer,5,Bachelor
7771,Business Intelligence Analyst,10,PhD
7772,Big Data Engineer,4,PhD
7773,Statistician,7,Bachelor
7774,Research Scientist,4,Master
7775,Business Intelligence Analyst,9,Bachelor
7776,Data Architect,4,Bachelor
7777,Data Analyst,2,Master
7778,Research Scientist,8,Bachelor
7779,Data Scientist,4,PhD
7780,Data Analyst,8,Master
7781,Quantitative Analyst,7,Bachelor
7782,Machine Learning Engineer,7,Bachelor
7783,Data Analyst,4,PhD
7784,Data Engineer,7,Master
7785,Data Engineer,1,Master
7786,Data Scientist,7,PhD
7787,Data Architect,2,Master
7788,Quantitative Analyst,10,Master
7789,Machine Learning Engineer,3,Bachelor
7790,Research Scientist,2,PhD
7791,Data Analyst,3,PhD
7792,Data Engineer,10,PhD
7793,Data Engineer,6,PhD
7794,Data Scientist,2,Bachelor
7795,Machine Learning Engineer,9,Bachelor
7796,Research Scientist,6,Master
7797,Data Architect,6,PhD
7798,Data Architect,7,Master
7799,Data Architect,6,Master
7800,Research Scientist,6,Bachelor
7801,Business Intelligence Analyst,1,Bachelor
7802,Business Intelligence Analyst,7,Master
7803,Data Architect,4,PhD
7804,Data Architect,3,Master
7805,Data Analyst,1,Master
7806,Machine Learning Engineer,3,PhD
7807,Statistician,6,PhD
7808,Data Engineer,7,Bachelor
7809,Quantitative Analyst,5,PhD
7810,Data Analyst,1,Bachelor
7811,Data Scientist,3,PhD
7812,Data Architect,7,Bachelor
7813,Data Analyst,10,PhD
7814,Data Analyst,1,Bachelor
7815,Big Data Engineer,6,PhD
7816,Data Architect,10,Master
7817,Machine Learning Engineer,10,Bachelor
7818,Business Intelligence Analyst,4,PhD
7819,Data Analyst,4,Master
7820,Data Scientist,7,Master
7821,Machine Learning Engineer,5,Master
7822,Data Analyst,10,Master
7823,Data Scientist,4,PhD
7824,Statistician,2,Bachelor
7825,Research Scientist,2,Master
7826,Statistician,1,Bachelor
7827,Machine Learning Engineer,2,Master
7828,Data Engineer,8,Master
7829,Machine Learning Engineer,10,Bachelor
7830,Data Architect,4,Master
7831,Quantitative Analyst,1,PhD
7832,Statistician,10,Master
7833,Business Intelligence Analyst,5,Master
7834,Big Data Engineer,4,Master
7835,Research Scientist,4,Master
7836,Research Scientist,8,Master
7837,Research Scientist,5,PhD
7838,Business Intelligence Analyst,3,Master
7839,Research Scientist,9,PhD
7840,Data Engineer,5,Master
7841,Big Data Engineer,8,Master
7842,Machine Learning Engineer,6,Bachelor
7843,Machine Learning Engineer,9,PhD
7844,Data Scientist,5,Bachelor
7845,Quantitative Analyst,9,PhD
7846,Statistician,4,Bachelor
7847,Data Scientist,3,PhD
7848,Data Architect,5,Master
7849,Data Analyst,1,Bachelor
7850,Data Architect,1,Bachelor
7851,Big Data Engineer,1,Bachelor
7852,Business Intelligence Analyst,3,PhD
7853,Business Intelligence Analyst,5,Bachelor
7854,Machine Learning Engineer,8,PhD
7855,Data Architect,4,Master
7856,Research Scientist,1,PhD
7857,Machine Learning Engineer,5,PhD
7858,Big Data Engineer,7,Bachelor
7859,Data Engineer,8,Bachelor
7860,Data Architect,10,Bachelor
7861,Business Intelligence Analyst,2,Master
7862,Data Scientist,10,Master
7863,Data Architect,8,PhD
7864,Research Scientist,5,PhD
7865,Business Intelligence Analyst,5,Master
7866,Research Scientist,1,PhD
7867,Research Scientist,8,Bachelor
7868,Quantitative Analyst,2,PhD
7869,Statistician,7,Bachelor
7870,Data Engineer,5,PhD
7871,Data Scientist,2,Master
7872,Research Scientist,5,PhD
7873,Statistician,8,PhD
7874,Quantitative Analyst,2,Bachelor
7875,Big Data Engineer,8,PhD
7876,Data Analyst,9,Master
7877,Data Analyst,8,Bachelor
7878,Research Scientist,3,Bachelor
7879,Research Scientist,2,Bachelor
7880,Machine Learning Engineer,9,PhD
7881,Machine Learning Engineer,6,PhD
7882,Data Scientist,2,PhD
7883,Data Scientist,9,Master
7884,Data Engineer,6,Bachelor
7885,Business Intelligence Analyst,3,Master
7886,Machine Learning Engineer,5,Bachelor
7887,Machine Learning Engineer,6,PhD
7888,Data Analyst,10,Bachelor
7889,Data Scientist,3,Bachelor
7890,Business Intelligence Analyst,10,Master
7891,Data Scientist,4,Bachelor
7892,Quantitative Analyst,7,Master
7893,Quantitative Analyst,7,Bachelor
7894,Data Analyst,10,PhD
7895,Data Scientist,1,PhD
7896,Data Architect,6,Master
7897,Big Data Engineer,7,PhD
7898,Machine Learning Engineer,5,Master
7899,Business Intelligence Analyst,10,Master
7900,Research Scientist,3,Master
7901,Data Engineer,1,Master
7902,Quantitative Analyst,4,Bachelor
7903,Business Intelligence Analyst,1,Master
7904,Big Data Engineer,5,Bachelor
7905,Data Architect,10,Master
7906,Machine Learning Engineer,5,Bachelor
7907,Statistician,3,Master
7908,Data Scientist,8,Bachelor
7909,Data Engineer,3,Master
7910,Machine Learning Engineer,7,Master
7911,Data Architect,2,PhD
7912,Research Scientist,3,PhD
7913,Data Architect,10,Master
7914,Business Intelligence Analyst,10,PhD
7915,Business Intelligence Analyst,6,Master
7916,Big Data Engineer,9,Master
7917,Data Analyst,7,Bachelor
7918,Statistician,7,PhD
7919,Business Intelligence Analyst,3,PhD
7920,Data Engineer,4,Master
7921,Data Analyst,6,PhD
7922,Research Scientist,4,Bachelor
7923,Quantitative Analyst,3,PhD
7924,Data Engineer,4,Bachelor
7925,Statistician,5,Bachelor
7926,Big Data Engineer,5,PhD
7927,Data Engineer,6,Bachelor
7928,Business Intelligence Analyst,1,PhD
7929,Big Data Engineer,10,Bachelor
7930,Quantitative Analyst,8,Bachelor
7931,Data Analyst,1,PhD
7932,Big Data Engineer,6,Master
7933,Machine Learning Engineer,3,Bachelor
7934,Statistician,5,Master
7935,Quantitative Analyst,7,PhD
7936,Data Analyst,4,Master
7937,Data Analyst,2,Bachelor
7938,Data Analyst,4,Master
7939,Data Analyst,4,Bachelor
7940,Data Analyst,4,Bachelor
7941,Quantitative Analyst,5,PhD
7942,Data Architect,9,Bachelor
7943,Business Intelligence Analyst,1,Master
7944,Big Data Engineer,10,PhD
7945,Big Data Engineer,1,Master
7946,Statistician,8,PhD
7947,Statistician,3,Bachelor
7948,Business Intelligence Analyst,3,PhD
7949,Big Data Engineer,9,Master
7950,Quantitative Analyst,3,PhD
7951,Quantitative Analyst,3,Bachelor
7952,Data Analyst,2,Master
7953,Data Scientist,7,Master
7954,Data Architect,7,Master
7955,Data Scientist,9,PhD
7956,Data Analyst,10,Bachelor
7957,Data Architect,4,Master
7958,Data Architect,6,Bachelor
7959,Statistician,2,PhD
7960,Data Analyst,9,Bachelor
7961,Data Analyst,4,Master
7962,Data Analyst,10,Bachelor
7963,Data Engineer,3,PhD
7964,Business Intelligence Analyst,6,Bachelor
7965,Data Engineer,9,PhD
7966,Data Scientist,3,Master
7967,Data Engineer,8,PhD
7968,Research Scientist,10,Bachelor
7969,Data Scientist,5,PhD
7970,Machine Learning Engineer,2,Master
7971,Research Scientist,4,Bachelor
7972,Big Data Engineer,1,PhD
7973,Data Architect,10,Bachelor
7974,Quantitative Analyst,9,Bachelor
7975,Data Analyst,1,Bachelor
7976,Business Intelligence Analyst,2,Master
7977,Big Data Engineer,5,Bachelor
7978,Quantitative Analyst,4,PhD
7979,Data Engineer,9,PhD
7980,Data Scientist,1,Bachelor
7981,Big Data Engineer,3,Bachelor
7982,Statistician,7,Master
7983,Quantitative Analyst,5,PhD
7984,Big Data Engineer,5,Bachelor
7985,Research Scientist,5,PhD
7986,Machine Learning Engineer,7,Bachelor
7987,Research Scientist,7,Master
7988,Quantitative Analyst,1,PhD
7989,Statistician,1,PhD
7990,Data Architect,4,Bachelor
7991,Data Analyst,2,Master
7992,Quantitative Analyst,5,Bachelor
7993,Data Architect,9,PhD
7994,Data Architect,5,PhD
7995,Data Engineer,7,Master
7996,Data Engineer,1,Bachelor
7997,Data Architect,3,Bachelor
7998,Statistician,4,Bachelor
7999,Data Engineer,10,PhD
8000,Data Engineer,8,Bachelor
8001,Big Data Engineer,9,Bachelor
8002,Data Engineer,5,PhD
8003,Data Analyst,8,Master
8004,Data Analyst,3,PhD
8005,Data Architect,7,Bachelor
8006,Business Intelligence Analyst,6,PhD
8007,Data Architect,6,Master
8008,Data Engineer,8,PhD
8009,Data Scientist,1,PhD
8010,Statistician,8,Bachelor
8011,Statistician,9,PhD
8012,Data Architect,7,Bachelor
8013,Data Analyst,6,Bachelor
8014,Big Data Engineer,10,Bachelor
8015,Big Data Engineer,4,PhD
8016,Quantitative Analyst,5,Bachelor
8017,Machine Learning Engineer,6,Bachelor
8018,Business Intelligence Analyst,4,PhD
8019,Research Scientist,9,Master
8020,Data Analyst,4,Bachelor
8021,Business Intelligence Analyst,3,Master
8022,Data Architect,2,Master
8023,Business Intelligence Analyst,5,PhD
8024,Data Analyst,8,PhD
8025,Data Analyst,5,Master
8026,Quantitative Analyst,1,PhD
8027,Business Intelligence Analyst,3,Bachelor
8028,Data Architect,8,Master
8029,Big Data Engineer,7,PhD
8030,Data Scientist,8,PhD
8031,Research Scientist,10,Master
8032,Research Scientist,2,Bachelor
8033,Business Intelligence Analyst,8,Master
8034,Data Analyst,4,Master
8035,Data Engineer,7,Bachelor
8036,Business Intelligence Analyst,2,Master
8037,Data Engineer,7,PhD
8038,Data Scientist,4,Bachelor
8039,Research Scientist,2,PhD
8040,Data Engineer,8,Master
8041,Research Scientist,6,Bachelor
8042,Big Data Engineer,1,Bachelor
8043,Business Intelligence Analyst,9,PhD
8044,Business Intelligence Analyst,3,Master
8045,Data Architect,6,PhD
8046,Machine Learning Engineer,9,Master
8047,Big Data Engineer,2,PhD
8048,Machine Learning Engineer,10,Master
8049,Machine Learning Engineer,1,PhD
8050,Big Data Engineer,9,Master
8051,Machine Learning Engineer,1,PhD
8052,Quantitative Analyst,2,Bachelor
8053,Data Architect,10,Master
8054,Quantitative Analyst,7,PhD
8055,Quantitative Analyst,9,Master
8056,Business Intelligence Analyst,7,Master
8057,Statistician,10,Bachelor
8058,Data Engineer,9,PhD
8059,Research Scientist,7,PhD
8060,Machine Learning Engineer,3,Bachelor
8061,Data Engineer,5,Master
8062,Data Architect,3,PhD
8063,Research Scientist,5,PhD
8064,Data Engineer,6,Bachelor
8065,Research Scientist,2,Bachelor
8066,Data Scientist,5,Bachelor
8067,Data Analyst,10,PhD
8068,Research Scientist,5,PhD
8069,Statistician,10,Bachelor
8070,Quantitative Analyst,3,Bachelor
8071,Data Analyst,10,Master
8072,Data Engineer,7,Master
8073,Quantitative Analyst,5,PhD
8074,Data Analyst,7,PhD
8075,Data Analyst,4,PhD
8076,Data Engineer,2,Bachelor
8077,Quantitative Analyst,3,Master
8078,Machine Learning Engineer,2,Master
8079,Quantitative Analyst,3,Master
8080,Data Scientist,1,Master
8081,Data Scientist,3,Bachelor
8082,Data Analyst,10,Master
8083,Business Intelligence Analyst,7,Bachelor
8084,Quantitative Analyst,3,Master
8085,Data Architect,2,PhD
8086,Quantitative Analyst,5,Master
8087,Quantitative Analyst,10,Master
8088,Data Analyst,8,Master
8089,Data Analyst,9,PhD
8090,Statistician,10,Master
8091,Data Engineer,7,PhD
8092,Data Scientist,10,Master
8093,Machine Learning Engineer,10,Master
8094,Business Intelligence Analyst,8,Master
8095,Machine Learning Engineer,2,Bachelor
8096,Research Scientist,6,Master
8097,Statistician,1,PhD
8098,Data Architect,9,Bachelor
8099,Big Data Engineer,5,PhD
8100,Data Architect,9,Bachelor
8101,Statistician,9,Master
8102,Data Engineer,8,PhD
8103,Machine Learning Engineer,10,Master
8104,Machine Learning Engineer,3,PhD
8105,Business Intelligence Analyst,5,Master
8106,Quantitative Analyst,10,Master
8107,Data Scientist,8,Master
8108,Data Analyst,2,PhD
8109,Quantitative Analyst,10,PhD
8110,Big Data Engineer,8,PhD
8111,Statistician,10,Bachelor
8112,Quantitative Analyst,9,PhD
8113,Research Scientist,9,Master
8114,Quantitative Analyst,3,Master
8115,Data Engineer,5,PhD
8116,Data Architect,5,Master
8117,Data Engineer,10,Bachelor
8118,Data Analyst,5,Master
8119,Data Analyst,3,Master
8120,Statistician,3,Master
8121,Statistician,9,PhD
8122,Quantitative Analyst,1,Master
8123,Data Architect,2,PhD
8124,Data Engineer,9,Master
8125,Data Architect,1,PhD
8126,Big Data Engineer,8,PhD
8127,Statistician,9,Master
8128,Machine Learning Engineer,10,Master
8129,Big Data Engineer,9,PhD
8130,Data Engineer,7,PhD
8131,Data Scientist,4,PhD
8132,Data Architect,7,Master
8133,Data Analyst,5,Master
8134,Data Engineer,4,PhD
8135,Research Scientist,5,Bachelor
8136,Data Architect,6,Bachelor
8137,Statistician,1,Master
8138,Statistician,1,Bachelor
8139,Research Scientist,4,Bachelor
8140,Big Data Engineer,1,PhD
8141,Big Data Engineer,5,Bachelor
8142,Business Intelligence Analyst,6,PhD
8143,Machine Learning Engineer,6,Master
8144,Data Architect,5,Master
8145,Quantitative Analyst,7,Master
8146,Data Engineer,9,Bachelor
8147,Data Analyst,9,Bachelor
8148,Research Scientist,7,Bachelor
8149,Quantitative Analyst,10,Bachelor
8150,Data Scientist,5,Bachelor
8151,Statistician,5,Master
8152,Data Analyst,5,Bachelor
8153,Quantitative Analyst,7,Bachelor
8154,Research Scientist,1,Bachelor
8155,Machine Learning Engineer,8,PhD
8156,Machine Learning Engineer,9,Bachelor
8157,Big Data Engineer,10,Master
8158,Data Scientist,4,PhD
8159,Statistician,5,Bachelor
8160,Business Intelligence Analyst,8,Master
8161,Data Scientist,1,PhD
8162,Big Data Engineer,6,Bachelor
8163,Data Scientist,10,PhD
8164,Business Intelligence Analyst,10,PhD
8165,Data Engineer,2,PhD
8166,Statistician,7,PhD
8167,Machine Learning Engineer,10,Master
8168,Research Scientist,4,PhD
8169,Statistician,6,Bachelor
8170,Data Engineer,4,PhD
8171,Machine Learning Engineer,7,PhD
8172,Big Data Engineer,8,Master
8173,Business Intelligence Analyst,6,PhD
8174,Data Scientist,2,Master
8175,Big Data Engineer,3,Bachelor
8176,Statistician,10,PhD
8177,Statistician,1,Master
8178,Data Scientist,9,Master
8179,Big Data Engineer,4,Master
8180,Machine Learning Engineer,9,Bachelor
8181,Quantitative Analyst,8,PhD
8182,Research Scientist,10,Master
8183,Data Analyst,3,PhD
8184,Data Analyst,3,Bachelor
8185,Big Data Engineer,10,Bachelor
8186,Data Analyst,10,Bachelor
8187,Business Intelligence Analyst,4,Bachelor
8188,Quantitative Analyst,5,Bachelor
8189,Data Analyst,4,Bachelor
8190,Data Analyst,6,Bachelor
8191,Data Analyst,7,Master
8192,Data Architect,6,PhD
8193,Research Scientist,9,Master
8194,Quantitative Analyst,7,PhD
8195,Machine Learning Engineer,10,PhD
8196,Statistician,3,PhD
8197,Data Scientist,3,PhD
8198,Data Architect,1,PhD
8199,Data Engineer,5,PhD
8200,Research Scientist,5,Master
8201,Data Architect,6,Bachelor
8202,Research Scientist,1,PhD
8203,Quantitative Analyst,4,Bachelor
8204,Machine Learning Engineer,1,Master
8205,Research Scientist,3,Master
8206,Statistician,5,Master
8207,Research Scientist,8,PhD
8208,Machine Learning Engineer,8,Master
8209,Machine Learning Engineer,9,Bachelor
8210,Data Scientist,5,PhD
8211,Data Scientist,1,Bachelor
8212,Statistician,1,Bachelor
8213,Data Architect,8,Master
8214,Machine Learning Engineer,10,PhD
8215,Big Data Engineer,6,Bachelor
8216,Data Engineer,4,Bachelor
8217,Machine Learning Engineer,4,PhD
8218,Data Analyst,4,PhD
8219,Data Architect,8,Master
8220,Business Intelligence Analyst,2,Master
8221,Data Analyst,10,Bachelor
8222,Data Engineer,9,PhD
8223,Data Analyst,1,Master
8224,Data Scientist,4,PhD
8225,Data Scientist,8,Master
8226,Machine Learning Engineer,9,PhD
8227,Data Architect,5,Bachelor
8228,Statistician,5,Master
8229,Business Intelligence Analyst,4,Master
8230,Business Intelligence Analyst,3,Master
8231,Data Scientist,1,Master
8232,Data Architect,7,PhD
8233,Statistician,4,PhD
8234,Big Data Engineer,3,Bachelor
8235,Statistician,6,PhD
8236,Big Data Engineer,4,Master
8237,Business Intelligence Analyst,8,Master
8238,Machine Learning Engineer,4,Master
8239,Business Intelligence Analyst,8,Master
8240,Quantitative Analyst,3,PhD
8241,Quantitative Analyst,7,PhD
8242,Big Data Engineer,1,PhD
8243,Big Data Engineer,8,Master
8244,Business Intelligence Analyst,7,Master
8245,Research Scientist,7,PhD
8246,Statistician,4,PhD
8247,Research Scientist,8,Bachelor
8248,Data Engineer,4,Master
8249,Data Architect,4,Master
8250,Data Architect,3,PhD
8251,Data Analyst,6,PhD
8252,Data Scientist,8,PhD
8253,Data Architect,7,Master
8254,Data Architect,7,Bachelor
